Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A51.656290%2B00%3A00,1,0,4957.1554549984285,4957.1554549984285,4957.1554549984285,4957.1554549984285,56.0,0.01772231359519282,0.0,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000,5000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A51.731115%2B00%3A00,1,0,6447.208109002531,6447.208109002531,6447.208109002531,6447.208109002531,56.0,0.01772231359519282,0.0,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A51.748567%2B00%3A00,1,0,6420.31463999956,6420.31463999956,6420.31463999956,6420.31463999956,56.0,0.01772231359519282,0.0,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A51.801774%2B00%3A00,1,0,6549.947576000704,6549.947576000704,6549.947576000704,6549.947576000704,56.0,0.01772231359519282,0.0,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A52.998802%2B00%3A00,1,0,6026.3269809984195,6026.3269809984195,6026.3269809984195,6026.3269809984195,56.0,0.01772231359519282,0.0,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A53.302291%2B00%3A00,1,0,5195.153786997253,5195.153786997253,5195.153786997253,5195.153786997253,56.0,0.01772231359519282,0.0,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200,5200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A53.397142%2B00%3A00,1,0,5629.21716100027,5629.21716100027,5629.21716100027,5629.21716100027,56.0,0.01772231359519282,0.0,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600,5600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A53.817227%2B00%3A00,1,0,8651.394822001748,8651.394822001748,8651.394822001748,8651.394822001748,56.0,0.01772231359519282,0.0,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700,8700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A53.830345%2B00%3A00,1,0,6717.606344998785,6717.606344998785,6717.606344998785,6717.606344998785,56.0,0.01772231359519282,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A10%3A54.098515%2B00%3A00,1,0,4928.011350999441,4928.011350999441,4928.011350999441,4928.011350999441,56.0,0.01772231359519282,0.0,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900,4900
