Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A14.870516%2B00%3A00,1,0,8277.316804000293,8277.316804000293,8277.316804000293,8277.316804000293,56.0,0.017598802287322666,0.0,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300,8300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A16.359960%2B00%3A00,1,0,7388.52348400178,7388.52348400178,7388.52348400178,7388.52348400178,56.0,0.017598802287322666,0.0,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A17.165070%2B00%3A00,1,0,8469.531311999162,8469.531311999162,8469.531311999162,8469.531311999162,56.0,0.017598802287322666,0.0,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500,8500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A17.451515%2B00%3A00,1,0,14487.85231599686,14487.85231599686,14487.85231599686,14487.85231599686,56.0,0.017598802287322666,0.0,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000,14000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A17.706059%2B00%3A00,1,0,8413.185818000784,8413.185818000784,8413.185818000784,8413.185818000784,56.0,0.017598802287322666,0.0,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400,8400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A18.946239%2B00%3A00,1,0,19165.01459400024,19165.01459400024,19165.01459400024,19165.01459400024,56.0,0.017598802287322666,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A20.143338%2B00%3A00,1,0,7414.468938997743,7414.468938997743,7414.468938997743,7414.468938997743,56.0,0.017598802287322666,0.0,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A20.344382%2B00%3A00,1,0,7217.2894760005875,7217.2894760005875,7217.2894760005875,7217.2894760005875,56.0,0.017598802287322666,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A20.346692%2B00%3A00,1,0,5772.881425000378,5772.881425000378,5772.881425000378,5772.881425000378,56.0,0.017598802287322666,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A20.490136%2B00%3A00,1,0,19008.880138000677,19008.880138000677,19008.880138000677,19008.880138000677,56.0,0.017598802287322666,0.0,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A21.456866%2B00%3A00,1,0,6093.818064000516,6093.818064000516,6093.818064000516,6093.818064000516,56.0,0.017598802287322666,0.0,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100,6100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A21.743411%2B00%3A00,1,0,5815.330171000824,5815.330171000824,5815.330171000824,5815.330171000824,56.0,0.017598802287322666,0.0,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800,5800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A22.506599%2B00%3A00,1,0,7828.004928996961,7828.004928996961,7828.004928996961,7828.004928996961,56.0,0.017598802287322666,0.0,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800,7800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A23.435674%2B00%3A00,1,0,7371.628814998985,7371.628814998985,7371.628814998985,7371.628814998985,56.0,0.017598802287322666,0.0,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400,7400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A24.341163%2B00%3A00,1,0,6496.681674998399,6496.681674998399,6496.681674998399,6496.681674998399,56.0,0.017598802287322666,0.0,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A24.461960%2B00%3A00,1,0,7478.892540999368,7478.892540999368,7478.892540999368,7478.892540999368,56.0,0.017598802287322666,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A24.615781%2B00%3A00,1,0,9457.304158000625,9457.304158000625,9457.304158000625,9457.304158000625,56.0,0.017598802287322666,0.0,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500,9500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A24.630189%2B00%3A00,1,0,7308.929610997438,7308.929610997438,7308.929610997438,7308.929610997438,56.0,0.017598802287322666,0.0,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300,7300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A25.729923%2B00%3A00,1,0,9353.555940997467,9353.555940997467,9353.555940997467,9353.555940997467,56.0,0.017598802287322666,0.0,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400,9400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A28.812324%2B00%3A00,1,0,6438.514907000354,6438.514907000354,6438.514907000354,6438.514907000354,56.0,0.017598802287322666,0.0,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400,6400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A29.743256%2B00%3A00,1,0,9090.26168499986,9090.26168499986,9090.26168499986,9090.26168499986,56.0,0.017598802287322666,0.0,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A29.793422%2B00%3A00,1,0,9071.04126700142,9071.04126700142,9071.04126700142,9071.04126700142,56.0,0.017598802287322666,0.0,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100,9100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A07%3A31.981641%2B00%3A00,1,0,6883.171016997949,6883.171016997949,6883.171016997949,6883.171016997949,56.0,0.017598802287322666,0.0,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
POST,/api/v1/auth/login,148,0,26000.0,28358.134173959555,8085.263607001252,52160.21553899918,206.0,2.6046227385237546,0.0,26000,36000,39000,42000,47000,50000,51000,52000,52000,52000,52000
POST,/api/v1/transactions,46,0,22000.0,22897.988994761323,15202.120137000747,32154.40410300289,538.0,0.8095449052168426,0.0,22000,25000,25000,26000,28000,29000,32000,32000,32000,32000,32000
,Aggregated,373,0,14000.0,17022.638771930342,2792.5085930000932,52160.21553899918,480.5388739946381,6.564353253171354,0.0,14000,20000,25000,28000,39000,46000,50000,51000,52000,52000,52000
