Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A09.245815%2B00%3A00,1,0,909.439471000951,909.439471000951,909.439471000951,909.439471000951,56.0,0.01772134316980526,0.0,910,910,910,910,910,910,910,910,910,910,910
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A09.590797%2B00%3A00,1,0,2804.5548659974884,2804.5548659974884,2804.5548659974884,2804.5548659974884,56.0,0.01772134316980526,0.0,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A09.607307%2B00%3A00,1,0,2913.254898001469,2913.254898001469,2913.254898001469,2913.254898001469,56.0,0.01772134316980526,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A09.640212%2B00%3A00,1,0,2879.897284998151,2879.897284998151,2879.897284998151,2879.897284998151,56.0,0.01772134316980526,0.0,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900,2900
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A09.904557%2B00%3A00,1,0,980.711539999902,980.711539999902,980.711539999902,980.711539999902,56.0,0.01772134316980526,0.0,980,980,980,980,980,980,980,980,980,980,980
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A10.044090%2B00%3A00,1,0,2671.9138949993066,2671.9138949993066,2671.9138949993066,2671.9138949993066,56.0,0.01772134316980526,0.0,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A10.186981%2B00%3A00,1,0,2529.2883479996817,2529.2883479996817,2529.2883479996817,2529.2883479996817,56.0,0.01772134316980526,0.0,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A10.201803%2B00%3A00,1,0,2245.02887899871,2245.02887899871,2245.02887899871,2245.02887899871,56.0,0.01772134316980526,0.0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A11.298475%2B00%3A00,1,0,739.8229419995914,739.8229419995914,739.8229419995914,739.8229419995914,56.0,0.01772134316980526,0.0,740,740,740,740,740,740,740,740,740,740,740
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A11.636133%2B00%3A00,1,0,352.094699999725,352.094699999725,352.094699999725,352.094699999725,56.0,0.01772134316980526,0.0,350,350,350,350,350,350,350,350,350,350,350
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A11.721360%2B00%3A00,1,0,567.9161389998626,567.9161389998626,567.9161389998626,567.9161389998626,56.0,0.01772134316980526,0.0,570,570,570,570,570,570,570,570,570,570,570
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A12.079508%2B00%3A00,1,0,791.3584779998928,791.3584779998928,791.3584779998928,791.3584779998928,56.0,0.01772134316980526,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A12.104240%2B00%3A00,1,0,316.00679400071385,316.00679400071385,316.00679400071385,316.00679400071385,56.0,0.01772134316980526,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A12.486101%2B00%3A00,1,0,226.19423600190203,226.19423600190203,226.19423600190203,226.19423600190203,56.0,0.01772134316980526,0.0,230,230,230,230,230,230,230,230,230,230,230
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A12.511439%2B00%3A00,1,0,223.41353400042863,223.41353400042863,223.41353400042863,223.41353400042863,56.0,0.01772134316980526,0.0,220,220,220,220,220,220,220,220,220,220,220
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A12.819728%2B00%3A00,1,0,140.38265499766567,140.38265499766567,140.38265499766567,140.38265499766567,56.0,0.01772134316980526,0.0,140,140,140,140,140,140,140,140,140,140,140
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.117483%2B00%3A00,1,0,458.0480870026804,458.0480870026804,458.0480870026804,458.0480870026804,56.0,0.01772134316980526,0.0,460,460,460,460,460,460,460,460,460,460,460
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.521192%2B00%3A00,1,0,360.8355619981012,360.8355619981012,360.8355619981012,360.8355619981012,56.0,0.01772134316980526,0.0,360,360,360,360,360,360,360,360,360,360,360
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.522425%2B00%3A00,1,0,321.8155320028018,321.8155320028018,321.8155320028018,321.8155320028018,56.0,0.01772134316980526,0.0,320,320,320,320,320,320,320,320,320,320,320
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.559647%2B00%3A00,1,0,604.327793000266,604.327793000266,604.327793000266,604.327793000266,56.0,0.01772134316980526,0.0,600,600,600,600,600,600,600,600,600,600,600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.572137%2B00%3A00,1,0,156.34235700053978,156.34235700053978,156.34235700053978,156.34235700053978,56.0,0.01772134316980526,0.0,160,160,160,160,160,160,160,160,160,160,160
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.722687%2B00%3A00,1,0,1361.3546170017798,1361.3546170017798,1361.3546170017798,1361.3546170017798,56.0,0.01772134316980526,0.0,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400,1400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.760156%2B00%3A00,1,0,69.63444599750801,69.63444599750801,69.63444599750801,69.63444599750801,56.0,0.01772134316980526,0.0,70,70,70,70,70,70,70,70,70,70,70
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.926705%2B00%3A00,1,0,87.79026699994574,87.79026699994574,87.79026699994574,87.79026699994574,56.0,0.01772134316980526,0.0,88,88,88,88,88,88,88,88,88,88,88
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A13.952545%2B00%3A00,1,0,517.0596019997902,517.0596019997902,517.0596019997902,517.0596019997902,56.0,0.01772134316980526,0.0,520,520,520,520,520,520,520,520,520,520,520
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.003371%2B00%3A00,1,0,2558.0489769999986,2558.0489769999986,2558.0489769999986,2558.0489769999986,56.0,0.01772134316980526,0.0,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A14.108602%2B00%3A00,1,0,593.1989870005054,593.1989870005054,593.1989870005054,593.1989870005054,56.0,0.01772134316980526,0.0,590,590,590,590,590,590,590,590,590,590,590
